ID,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
2520,103,0.911732193,1,0,2,3,4,1,,,1,64.48371099,1
2521,103,0.917831504,1,0,0,3,4,25,,,1,27.14128956,1
2522,41,0.827,1,1,0,2,,18,,,5,12,0
2523,21,0.624,1,0,2,2,,0,,,0,48.19715175,1
2524,16,0.91,1,1,2,3,4,9,,,5,48,0
2525,70,0.833245237,1,1,0,3,4,17,,,1,79.79455294,1
2526,57,0.866,1,1,0,5,4,25,3,,2,108,0
2527,158,0.766,1,1,0,3,4,12,,,5,264,0
2528,103,0.92,0,0,0,3,4,2,5,0,1,78,1
2529,97,0.925,1,1,0,3,4,15,6,4,4,108,0
2530,76,0.698,1,1,0,3,4,13,3,4,4,9,0
2531,30,0.698,1,1,1,3,4,5,3,4,2,6,0
2532,65,0.802,1,1,0,3,4,10,,,2,21,0
2533,173,0.878,1,1,0,4,4,11,4,4,1,24,1
2534,103,0.92,1,0,0,3,4,6,4,3,1,54,0
2535,103,0.92,1,1,0,2,,4,2,4,1,104,0
2536,136,0.897,1,1,0,4,4,25,5,4,2,18,0
2537,21,0.624,1,0,2,2,,2,,,0,170,0
2538,102,0.804,1,0,2,3,4,5,,,0,102,0
2539,21,0.605298944,1,1,0,3,4,0,,4,1,16.77532615,1
2540,70,0.698,0,0,2,3,4,2,,4,0,28,1
2541,103,0.92,1,1,0,3,5,25,,,5,268,0
2542,114,0.926,1,1,0,4,4,13,4,3,1,106,0
2543,114,0.926,0,0,2,2,,0,,,4,254,0
2544,65,0.802,1,0,2,3,2,9,,,2,108,0
2545,102,0.804,1,1,0,3,4,10,4,4,1,60,0
2546,114,0.926,1,1,0,4,4,9,3,4,1,150,1
2547,21,0.624,0,1,2,3,4,1,,,1,15.75476093,1
2548,103,0.624,0,0,2,2,,3,,,0,39.04068787,1
2549,71,0.884,1,1,0,3,4,10,4,4,4,238,0
2550,150,0.698,0,0,2,3,4,2,3,4,1,31,0
2551,160,0.92,1,1,0,3,4,7,,,1,125.1161208,1
2552,21,0.624,1,1,0,3,4,2,,,2,112,1
2553,21,0.713812783,1,1,0,4,4,9,8,4,1,184.0166415,1
2554,67,0.855,0,1,0,3,4,10,3,4,4,85,0
2555,21,0.624,1,1,0,3,4,8,6,4,1,48,1
2556,103,0.92,2,1,0,3,4,5,6,,1,23,0
2557,21,0.624,1,1,0,4,4,5,3,4,2,162,0
2558,21,0.721628627,1,1,0,3,4,9,,4,2,123.582806,1
2559,55,0.739,1,1,2,3,4,4,5,5,0,69,0
2560,116,0.743,1,1,0,4,4,6,3,4,5,31,0
2561,133,0.742,1,1,0,3,3,4,2,4,1,188,0
2562,103,0.890091012,1,1,0,3,4,9,3,4,1,332,1
2563,67,0.855,1,1,0,4,4,25,8,4,1,107,0
2564,80,0.651574771,1,0,2,2,,5,,,1,52.50892014,1
2565,103,0.92,1,1,0,3,4,7,8,4,1,56,0
2566,21,0.624,1,1,0,3,4,4,4,4,3,36,0
2567,103,0.92,1,0,2,3,4,6,,5,2,52,1
2568,21,0.624,0,0,2,2,,4,,4,0,34,1
2569,21,0.653254581,1,0,0,3,4,4,,,1,23.48804624,1
2570,16,0.91,1,1,0,2,,25,8,4,4,14,0
2571,102,0.804,1,0,2,3,4,6,,,1,33,1
2572,103,0.92,1,1,0,3,4,18,6,4,4,22,0
2573,89,0.925,1,1,0,4,4,2,5,5,2,13,0
2574,103,0.902227288,1,0,0,3,4,6,,,1,15.35763776,1
2575,103,0.92,0,0,0,1,,8,,,1,29,0
2576,103,0.92,1,1,0,3,4,25,7,3,4,36,0
2577,103,0.92,2,1,0,3,2,4,3,2,1,162,0
2578,99,0.915,1,1,0,3,4,25,,,5,94,1
2579,21,0.735046568,1,1,0,3,4,8,5,4,1,46.27162936,1
2580,160,0.92,1,0,0,3,4,7,6,5,2,48,0
2581,11,0.55,1,1,0,3,4,8,3,4,1,44,1
2582,16,0.91,1,1,0,3,4,17,,,2,62,0
2583,165,0.903,1,1,0,3,4,6,5,4,0,60,0
2584,21,0.620824587,1,1,0,3,4,3,2,4,1,34.81798442,1
2585,114,0.926,0,0,,,,1,,,1,18,0
2586,102,0.804,1,1,0,4,4,25,4,4,1,18,0
2587,97,0.925,1,0,2,2,,1,3,5,1,83,1
2588,103,0.92,1,1,0,3,4,25,8,4,4,94,0
2589,44,0.725,1,1,2,3,4,6,3,,3,10,1
2590,21,0.648566542,1,0,0,3,4,0,,,0,34.30991963,1
2591,103,0.92,1,1,0,4,4,5,7,4,2,3,0
2592,103,0.92,1,1,0,3,3,25,5,2,5,22,0
2593,21,0.611076139,1,1,0,3,4,5,3,4,1,14.1269767,1
2594,103,0.92,2,1,0,3,4,15,4,2,2,107,0
2595,73,0.754,1,1,0,3,4,12,2,4,1,37,1
2596,103,0.92,1,0,0,3,4,25,,,1,46.19010156,1
2597,21,0.682114694,1,1,0,4,4,6,2,4,1,55.71215932,1
2598,90,0.624,1,1,0,3,4,2,,4,1,313.2684069,1
2599,21,0.624,2,1,0,3,4,18,,,5,88,1
2600,103,0.92,0,1,0,4,4,,8,,,64,0
2601,162,0.767,0,1,2,3,4,1,2,4,0,149,0
2602,103,0.92,2,1,0,3,4,25,8,4,1,98,0
2603,103,0.92,1,1,0,4,4,4,3,3,1,154,0
2604,71,0.884,0,1,0,4,2,2,7,4,1,26,0
2605,21,0.898757683,1,1,0,3,4,5,,,1,15.62496424,1
2606,21,0.583429782,1,1,0,3,4,8,8,4,1,75.44057066,1
2607,90,0.698,1,0,0,3,4,5,,,1,60,1
2608,145,0.555,1,0,0,3,2,1,,,0,26,1
2609,21,0.624,1,1,0,3,4,9,7,4,1,21,1
2610,114,0.926,1,1,0,2,,7,2,4,5,96,0
2611,16,0.567090829,1,1,0,3,4,25,3,4,1,13.13457346,1
2612,103,0.92,0,0,2,3,2,3,,,1,14,1
2613,21,0.624,0,1,0,4,4,2,3,4,1,60.0327552,1
2614,13,0.827,1,0,2,3,4,5,,,1,77,1
2615,16,0.91,1,1,1,3,4,3,4,5,3,84,0
2616,73,0.754,1,1,1,4,4,11,5,5,1,2,1
2617,103,0.92,1,0,2,3,4,10,,,0,10,0
2618,76,0.698,1,1,0,3,4,14,1,4,2,298,0
2619,75,0.912018327,1,1,0,3,4,9,,,0,4.213429946,1
2620,103,0.720684723,1,1,0,3,4,25,,,1,66.22620126,1
2621,21,0.766042086,1,0,2,3,4,3,,,1,12.80841716,1
2622,21,0.646948377,1,1,0,3,4,3,,4,1,54.90673584,1
2623,103,0.92,0,1,0,2,,6,4,4,5,22,0
2624,104,0.924,1,1,0,2,,4,2,4,2,36,0
2625,78,0.936587045,1,0,0,3,4,25,,,5,124.4121035,1
2626,23,0.568193056,0,1,0,3,4,4,,,2,44.78430947,1
2627,160,0.92,1,0,2,3,4,4,,,1,43.04915143,1
2628,21,0.624,0,1,0,4,4,8,3,,3,57,1
2629,21,0.624,1,1,0,4,4,8,3,4,1,43,1
2630,21,0.624,0,0,,3,4,,1,,,36,1
2631,21,0.624,1,1,0,3,4,11,8,4,1,50.18481465,1
2632,160,0.92,1,1,0,3,4,7,2,2,2,2,0
2633,16,0.91,2,1,0,3,4,12,2,4,5,216,0
2634,71,0.884,2,1,1,3,4,25,8,4,5,99,0
2635,74,0.579,0,0,2,3,3,3,,,0,11,0
2636,16,0.91,1,1,0,4,4,18,2,4,1,41,0
2637,103,0.92,1,1,0,3,4,14,7,4,3,14,0
2638,103,0.92,0,0,2,3,,2,,,1,202,1
2639,67,0.855,1,1,0,4,4,15,4,2,1,55,0
2640,103,0.92,1,1,0,3,4,20,8,4,1,16,0
2641,16,0.91,0,1,0,3,4,9,4,4,2,45,0
2642,21,0.689519832,1,1,0,3,4,7,4,4,1,38.86419665,1
2643,93,0.865,1,1,0,4,4,25,,,2,28,0
2644,114,0.926,0,1,0,2,,20,,,5,80,0
2645,116,0.743,1,0,,4,4,2,,,1,44,0
2646,102,0.804,0,0,,3,4,8,4,4,1,16,1
2647,21,0.909323603,1,0,2,3,4,7,,,0,116.7438339,1
2648,71,0.624,1,1,0,3,4,25,,4,1,72.90660047,1
2649,143,0.74,1,1,1,4,4,20,,,1,39,1
2650,105,0.794,1,1,0,3,2,2,4,4,2,46,1
2651,160,0.92,1,1,0,3,4,25,8,4,5,6,0
2652,114,0.926,1,0,0,3,4,12,2,,1,24,0
2653,75,0.914698088,1,1,0,3,4,1,,,1,32.48743285,1
2654,103,0.92,2,1,0,3,4,3,4,4,1,19,0
2655,21,0.624,1,1,0,3,4,5,6,4,1,56.6709734,1
2656,21,0.891153272,0,1,0,3,4,6,3,,2,34.916895,1
2657,107,0.755561737,0,0,2,3,4,25,,,0,72.58511306,1
2658,16,0.91,0,1,0,3,4,10,4,4,4,65,0
2659,21,0.624,0,1,1,5,5,4,3,4,,8,1
2660,74,0.579,1,1,0,4,4,8,4,4,3,50,1
2661,160,0.92,2,1,0,3,4,4,,,1,11,0
2662,94,0.754240717,1,0,0,3,4,2,,,0,68.72224942,1
2663,103,0.629168809,1,1,2,3,4,25,,4,1,158.9336481,1
2664,21,0.624,1,1,2,4,4,8,4,4,2,41,1
2665,136,0.897,1,1,0,4,4,25,8,0,4,37,0
2666,115,0.789,1,1,0,3,4,14,2,4,5,42,1
2667,103,0.92,1,1,0,3,2,1,,,0,35.21971839,1
2668,16,0.923877034,0,1,0,3,4,25,,4,2,27.29234477,1
2669,136,0.897,1,0,2,4,4,3,,,1,32,1
2670,21,0.557155218,0,0,2,3,4,25,,,0,332.4392043,1
2671,116,0.743,1,0,0,4,4,5,,,0,79,0
2672,21,0.624,1,1,0,3,4,9,4,4,1,20.39859051,1
2673,21,0.506964006,1,1,0,3,4,5,2,4,1,22.80714479,1
2674,103,0.92,0,1,,3,4,6,3,4,0,48,0
2675,103,0.642464299,1,1,0,3,4,8,3,4,2,100.5612234,1
2676,114,0.926,2,0,2,3,4,10,6,5,4,28,0
2677,71,0.884,1,1,0,,,6,4,,1,14,0
2678,75,0.939,1,1,0,3,4,13,8,4,1,54,1
2679,162,0.767,1,1,0,3,4,17,,,1,55,0
2680,21,0.745965899,1,1,0,3,4,6,4,4,1,32.1542905,1
2681,103,0.92,1,0,2,2,,9,,,1,39.27076994,1
2682,165,0.903,1,1,0,4,4,12,4,4,1,14,0
2683,21,0.624,1,1,0,3,4,7,4,4,2,28.06583505,1
2684,21,0.624,1,1,2,3,4,2,3,4,1,22.97791381,1
2685,21,0.915571846,0,0,0,3,,25,,,1,40.11967984,1
2686,21,0.653872439,1,0,0,3,4,6,,,1,54.00855647,1
2687,21,0.624,1,1,2,4,4,17,8,4,1,129,1
2688,103,0.878229737,1,1,0,3,4,25,,,1,60.08016709,1
2689,103,0.92,1,1,0,3,4,19,5,4,2,212,0
2690,103,0.92,1,1,0,3,3,25,7,4,1,106,0
2691,73,0.635421593,1,1,0,3,4,2,,,1,24.94826207,1
2692,21,0.624,0,1,0,3,4,5,8,4,2,148.6181709,1
2693,21,0.624,1,1,0,3,4,2,,4,1,10.43734271,1
2694,13,0.827,1,1,0,4,4,17,4,4,1,64,0
2695,21,0.886963841,1,0,0,3,4,1,,,1,11.64436809,1
2696,103,0.92,2,1,0,4,4,18,8,4,4,3,0
2697,21,0.624,0,1,0,3,4,14,5,4,1,28,1
2698,103,0.92,1,0,0,2,,4,,,0,52,0
2699,21,0.624,1,1,0,3,4,3,,4,1,109.4698222,1
2700,160,0.92,1,1,0,3,4,25,5,5,5,94,0
2701,138,0.836,1,1,0,3,4,25,4,,4,12,0
2702,21,0.66504453,1,0,0,3,4,25,,,1,76.27125112,1
2703,16,0.91,1,1,0,3,4,16,6,4,1,46,0
2704,114,0.926,1,1,0,4,4,25,3,4,5,18,0
2705,97,0.905075417,1,1,0,3,4,6,,,0,47.55281591,1
2706,16,0.91,1,0,2,3,4,4,3,4,1,32,0
2707,75,0.939,1,1,0,3,4,19,,,1,31,0
2708,104,0.924,2,1,0,4,2,2,3,2,1,28,0
2709,16,0.91,1,1,0,4,4,10,5,4,5,50,0
2710,19,0.682,0,1,0,4,4,15,6,4,1,41,0
2711,21,0.624,0,1,0,3,4,8,8,4,,91,0
2712,99,0.924929942,1,0,2,3,4,4,,,1,94.14011687,1
2713,103,0.92,1,0,0,3,4,25,,,0,31.61594786,1
2714,21,0.624,0,0,2,2,,2,,,0,302,0
2715,114,0.926,1,1,,2,,17,2,4,2,138,0
2716,23,0.899,1,0,0,3,4,2,,,1,23,1
2717,90,0.698,1,1,0,4,4,9,,,1,70,0
2718,103,0.92,1,1,2,3,4,2,4,4,1,163,0
2719,103,0.92,1,1,0,3,2,25,,,5,23,1
2720,16,0.91,1,1,0,3,4,10,5,4,1,74,0
2721,103,0.92,1,1,0,4,4,1,4,4,1,22,0
2722,102,0.804,0,1,2,3,4,15,4,4,5,6,0
2723,103,0.92,1,1,0,3,4,15,4,4,4,10,0
2724,103,0.78012918,1,1,0,3,4,12,1,,1,102.018329,1
2725,21,0.755176141,0,1,0,3,4,8,5,4,0,19.10907053,1
2726,73,0.754,1,1,0,3,4,25,4,4,5,37,0
2727,150,0.698,1,0,2,3,4,0,4,3,1,56,0
2728,103,0.92,1,1,1,3,4,5,6,4,3,105,0
2729,16,0.91,1,1,0,3,4,15,2,4,2,94,0
2730,21,0.799220421,1,1,2,3,4,6,,,1,81.34432896,1
2731,21,0.624,0,1,0,3,4,10,8,4,2,5.724299241,1
2732,102,0.804,1,0,0,3,4,19,,,5,126,0
2733,20,0.796,2,1,0,3,4,25,8,4,2,79,0
2734,103,0.92,1,0,0,4,4,25,,4,1,21,0
2735,21,0.624,1,1,0,3,4,25,1,1,1,96.54817906,1
2736,75,0.939,1,1,0,3,4,25,1,4,1,11,0
2737,103,0.92,1,1,0,3,2,13,3,4,1,42,0
2738,102,0.804,0,1,0,4,4,10,3,4,2,89,0
2739,21,0.638299379,1,0,2,3,4,3,,,1,53.10917306,1
2740,103,0.913776175,1,1,2,3,4,10,,,1,57.16100333,1
2741,104,0.924,1,1,2,3,4,9,,,5,45,0
2742,21,0.892813432,1,1,0,3,4,0,,,1,111.8565953,1
2743,104,0.924,1,1,0,4,4,25,3,4,1,35,0
2744,21,0.829874766,0,0,0,3,4,10,,,0,146.60598,1
2745,67,0.758862446,1,1,0,3,4,25,,,4,122.9366246,1
2746,21,0.624,0,1,0,3,4,,,4,1,81.15859756,1
2747,41,0.827,1,1,0,,,6,3,5,2,23,0
2748,16,0.91,1,1,0,3,4,8,2,2,1,33,0
2749,103,0.92,0,1,0,4,4,7,,,2,19,1
2750,103,0.92,1,0,0,3,4,25,,,5,49.35299412,1
2751,103,0.92,1,0,2,3,4,5,,,0,5.4756906,1
2752,65,0.802,1,0,2,2,,2,2,1,1,34,1
2753,103,0.92,0,1,0,3,4,25,,,5,142,1
2754,114,0.926,1,1,0,3,4,25,,,5,70,0
2755,103,0.92,0,0,2,3,4,6,,,1,90,1
2756,159,0.843,1,1,0,3,4,17,3,4,1,90,0
2757,103,0.92,0,0,0,,,9,6,3,5,13,0
2758,103,0.92,2,0,0,4,4,7,6,4,2,22,0
2759,74,0.579,1,1,0,3,4,5,4,4,1,21,0
2760,46,0.762,1,1,0,3,4,17,,,2,17,1
2761,97,0.925,1,1,0,1,,5,3,4,5,28,0
2762,61,0.911161909,1,1,0,3,4,3,,4,1,9.095485221,1
2763,136,0.897,1,1,0,4,4,6,2,,1,8,0
2764,99,0.915,1,1,0,4,4,25,,,3,90,1
2765,103,0.552821046,1,1,0,3,4,5,,,1,77.88563325,1
2766,103,0.92,2,1,0,3,2,10,8,4,5,124,0
2767,21,0.624,0,0,2,4,4,2,6,,2,76,0
2768,24,0.698,1,0,0,2,,6,,,0,24,0
2769,75,0.939,1,1,0,3,4,11,3,4,0,56,1
2770,100,0.887,0,0,0,3,4,9,4,4,1,144,1
2771,173,0.830600362,1,0,0,3,4,5,,,1,85.09502945,1
2772,114,0.926,1,0,2,2,,6,,,0,45,0
2773,103,0.92,1,1,0,3,4,25,8,4,2,102,0
2774,21,0.624,1,1,0,3,4,0,4,4,1,37.97188631,1
2775,141,0.763,0,1,,4,4,19,,,0,28,0
2776,103,0.92,1,1,0,3,4,10,4,,2,119,1
2777,103,0.52707049,1,0,0,3,4,25,,,1,56.98982621,1
2778,21,0.624,1,1,0,3,4,7,4,4,1,106.2423672,1
2779,114,0.926,0,0,2,2,,9,,,0,63,0
2780,73,0.754,1,1,0,3,4,8,5,5,2,7,0
2781,21,0.714148866,0,1,0,3,4,3,8,4,3,101.2388393,1
2782,19,0.682,0,1,0,3,4,5,,,2,22,0
2783,16,0.91,0,1,0,4,4,25,4,3,4,65,1
2784,67,0.916403893,1,0,2,4,4,2,,4,1,20.4364752,1
2785,103,0.92,1,1,0,3,4,25,2,4,5,47,0
2786,103,0.92,1,0,2,3,4,8,,,1,100,1
2787,21,0.624,2,1,0,4,4,5,1,,1,20,1
2788,134,0.698,1,1,0,4,4,15,6,4,5,128,0
2789,103,0.92,1,1,0,4,4,8,4,2,1,48,0
2790,83,0.923,1,1,0,4,4,9,3,4,1,70,0
2791,11,0.55,2,1,2,4,4,4,3,2,1,56,0
2792,103,0.863926764,1,0,1,3,4,7,,,1,9.774871606,1
2793,46,0.762,1,0,0,3,4,2,4,2,2,192,0
2794,67,0.855,1,1,0,4,4,11,8,4,1,36,0
2795,114,0.926,1,1,0,4,4,18,6,4,2,112,0
2796,162,0.767,0,1,1,3,4,8,4,3,1,24,0
2797,103,0.912366221,1,0,0,3,4,4,,,1,49.49960398,1
2798,16,0.91,0,1,0,4,4,3,2,4,1,248,0
2799,76,0.698,1,0,0,3,4,4,3,4,1,16,1
2800,103,0.92,1,1,0,3,,25,,4,5,36.66207942,1
2801,104,0.924,0,1,0,3,4,7,2,1,1,48,0
2802,103,0.92,1,1,0,3,4,10,6,3,5,12,0
2803,21,0.770567521,0,1,0,3,4,3,,4,3,84.57816125,1
2804,21,0.624,0,1,0,3,4,3,3,4,2,100,1
2805,103,0.66428017,1,1,0,3,4,25,,,1,82.06841679,1
2806,103,0.92,1,1,0,3,4,25,6,,2,60,0
2807,36,0.893,2,1,0,2,,18,5,4,5,210,0
2808,160,0.92,1,1,0,2,,25,1,4,3,67,0
2809,103,0.92,1,0,0,3,4,4,,,1,27.81133138,1
2810,21,0.624,1,1,0,3,4,2,3,,2,14,1
2811,16,0.91,0,1,0,4,4,10,3,4,2,64,0
2812,160,0.92,0,1,0,4,4,25,7,4,1,22,0
2813,75,0.891839932,1,1,0,3,4,15,,,1,25.35511294,1
2814,160,0.92,1,1,0,3,4,14,7,4,4,79,0
2815,159,0.843,1,0,2,3,4,4,,,0,30,1
2816,21,0.624,1,1,0,3,4,9,7,4,1,7.354112774,1
2817,16,0.91,0,1,2,3,5,8,,,1,6,0
2818,90,0.92,1,1,0,3,4,25,4,,2,31.51198751,1
2819,160,0.92,1,1,0,3,4,5,3,2,1,102,0
2820,103,0.92,1,1,0,3,4,25,,,1,53.55414894,1
2821,103,0.92,1,1,0,3,4,5,6,4,5,3,0
2822,114,0.926,1,1,0,3,4,11,8,5,1,114,0
2823,103,0.92,0,0,2,4,4,5,,,3,26,1
2824,50,0.63866558,0,1,0,3,4,3,8,4,2,65.30326836,1
2825,16,0.91,1,0,2,3,4,4,3,4,1,9,1
2826,103,0.764309237,1,1,0,3,4,25,,,1,91.99366137,1
2827,11,0.55,1,1,1,3,4,4,1,3,1,25,1
2828,21,0.624,0,1,0,4,4,9,1,4,3,258,1
2829,61,0.913,1,1,0,4,4,4,4,3,1,22,0
2830,57,0.866,1,1,0,3,4,11,2,4,1,37,0
2831,103,0.907751563,1,0,0,3,4,5,,,1,8.717250803,1
2832,115,0.789,1,0,2,3,4,5,3,4,0,17,0
2833,21,0.624,0,0,0,4,4,9,,4,1,11,0
2834,114,0.926,1,1,0,4,4,8,3,4,1,34,0
2835,103,0.92,1,0,0,1,,7,,4,0,28,0
2836,136,0.897,0,0,2,3,4,3,,,1,66,0
2837,16,0.91,1,1,0,3,4,15,3,,2,45,0
2838,103,0.92,1,0,2,3,,3,,,0,42.96899358,1
2839,103,0.92,1,1,0,3,4,7,3,4,2,15,0
2840,21,0.624,1,1,0,3,4,4,3,5,2,33,0
2841,21,0.624,1,1,0,3,4,6,4,4,0,62.78073647,1
2842,103,0.790023594,1,1,0,3,4,25,,,4,22,1
2843,11,0.55,1,0,0,2,,0,,,0,68,1
2844,21,0.557953279,1,1,0,3,4,,2,4,0,83.35263035,1
2845,103,0.913371269,1,1,0,3,4,2,,,1,9.590748802,1
2846,103,0.92,0,1,0,3,4,14,,,5,25,1
2847,103,0.92,0,1,0,3,4,25,8,4,4,20,0
2848,21,0.624,1,1,0,3,4,15,,,2,55,1
2849,103,0.92,1,1,0,3,4,16,5,2,1,44,0
2850,21,0.624,2,1,0,3,4,0,,4,5,84.80425039,1
2851,36,0.893,1,0,,3,0,12,8,5,3,68,0
2852,21,0.735690102,0,0,2,3,4,1,,,0,17.06469573,1
2853,21,0.624,0,1,0,3,4,5,4,4,4,14,1
2854,103,0.845561363,1,0,0,3,4,25,,4,1,46.67376559,1
2855,67,0.855,1,1,1,2,,4,6,4,1,22,0
2856,103,0.92,1,1,0,3,4,25,,,5,25,1
2857,103,0.624,0,1,0,3,4,10,,4,5,107.2433313,1
2858,21,0.803635665,1,0,2,3,4,5,,,1,30.13799213,1
2859,41,0.827,0,0,1,3,2,5,,,4,24,0
2860,103,0.92,1,1,0,3,4,14,8,4,1,153,0
2861,21,0.624,1,1,0,3,4,3,4,4,2,26,1
2862,114,0.926,1,0,1,3,4,5,8,4,1,58,0
2863,103,0.92,0,1,0,3,4,9,8,5,1,92,0
2864,50,0.768956552,1,0,2,2,4,2,,,2,25.96268643,1
2865,136,0.897,1,0,0,4,4,16,8,4,5,156,0
2866,46,0.762,0,1,0,3,4,10,3,4,1,33,0
2867,99,0.659914327,1,0,2,3,4,4,,,1,97.78447114,1
2868,109,0.701,0,0,0,,,0,,,0,112,0
2869,21,0.624,0,1,0,4,4,5,4,4,1,87,1
2870,21,0.624,1,1,0,3,4,6,3,4,5,161,0
2871,28,0.939,1,1,0,3,4,15,8,4,5,34,0
2872,103,0.92,0,0,2,3,4,2,3,2,1,9,0
2873,71,0.884,0,1,0,4,4,7,3,4,1,15,0
2874,21,0.624,1,1,0,4,4,25,8,4,5,11,1
2875,44,0.725,1,0,1,4,4,5,,,0,39,1
2876,114,0.896300481,0,1,0,3,4,3,4,4,5,23.30048078,1
2877,64,0.666,0,1,0,3,4,8,2,4,1,88,0
2878,90,0.669957403,1,1,0,3,4,11,,,0,93.64389156,1
2879,27,0.848,1,0,0,3,4,25,,,1,54,1
2880,21,0.624,1,1,0,3,4,5,4,4,0,62,1
2881,21,0.831649081,1,0,0,3,4,25,,,1,53.77610296,1
2882,114,0.926,2,0,2,3,4,2,,,2,125,0
2883,103,0.92,1,1,0,4,4,25,1,4,4,91,0
2884,104,0.924,1,0,0,4,1,5,3,4,2,116,0
2885,180,0.698,1,0,0,4,5,9,,,5,24,0
2886,21,0.624,1,0,1,3,4,2,3,4,1,310.8132624,1
2887,21,0.633139202,2,0,2,4,4,3,,,3,43.63641112,1
2888,114,0.926,0,0,2,3,5,1,2,1,1,14,0
2889,21,0.667441193,1,1,0,3,4,5,,,1,14.01244531,1
2890,103,0.92,1,1,0,3,2,13,1,4,4,30,1
2891,136,0.897,1,0,2,3,4,6,,,1,172,0
2892,103,0.913882871,1,1,0,3,4,25,,,1,30.49458387,1
2893,162,0.767,0,0,2,1,,3,,,1,50,1
2894,21,0.575910003,0,1,2,3,4,11,3,4,1,28.24932415,1
2895,21,0.624,1,0,0,4,4,15,7,4,5,46,1
2896,103,0.889693109,1,1,0,3,4,25,8,4,2,12.32643741,1
2897,103,0.92,1,1,0,3,1,4,,,1,58,1
2898,103,0.92,0,1,0,3,4,6,7,4,2,30,0
2899,83,0.923,1,1,0,3,4,13,4,,1,10,0
2900,103,0.822376051,1,0,0,3,4,11,,,1,66.41691811,1
2901,103,0.92,1,1,0,3,4,25,,,2,63.32593318,1
2902,103,0.92,0,1,0,3,4,12,8,4,3,23,0
2903,162,0.767,0,1,2,3,4,9,,,1,98,1
2904,115,0.789,1,1,0,3,4,4,3,4,1,10,0
2905,103,0.92,2,1,0,3,4,13,8,4,2,168,0
2906,67,0.92,1,1,0,3,4,7,,,2,133.1435739,1
2907,103,0.92,1,1,0,2,,10,3,4,4,36,0
2908,21,0.624,1,0,2,4,4,2,,,0,39.11456456,1
2909,21,0.651266583,1,0,0,3,4,25,3,4,2,39.37077116,1
2910,11,0.817444586,1,1,0,3,4,7,2,4,2,73.35565011,1
2911,21,0.888520604,1,1,2,3,4,5,,,2,24.59901484,1
2912,103,0.90403708,1,0,0,3,4,10,,,1,70.82508252,1
2913,114,0.926,1,0,0,3,3,11,,,1,17,1
2914,11,0.624,1,1,0,3,4,1,2,4,1,6.051460168,1
2915,19,0.92,1,0,2,3,4,0,,,2,17.1295069,1
2916,75,0.773938557,1,1,0,3,4,1,,,1,34.71689798,1
2917,103,0.917073681,0,1,2,3,4,1,,,,26.43790193,1
2918,114,0.926,1,1,0,4,4,5,4,4,1,9,0
2919,136,0.897,1,1,,,,25,,,5,22,0
2920,16,0.91,1,1,0,3,4,13,2,2,2,102,0
2921,103,0.92,1,1,0,3,4,25,8,4,5,156,0
2922,61,0.913,1,1,0,4,4,7,4,,1,5,0
2923,71,0.884,0,1,0,3,4,6,3,4,1,29,0
2924,28,0.939,0,1,0,3,5,25,5,4,5,24,0
2925,103,0.895776647,0,1,0,3,4,25,,,2,139.8935584,1
2926,21,0.624,1,1,0,3,4,9,4,4,2,92.8358459,1
2927,21,0.774763657,1,1,0,3,4,8,4,4,2,31.48686096,1
2928,160,0.907721003,1,1,0,3,4,9,,,1,40.14729186,1
2929,114,0.926,1,1,2,3,4,9,7,5,1,37,0
2930,103,0.911346269,1,1,0,3,4,25,,4,5,60.76895422,1
2931,160,0.92,1,1,0,3,4,1,,,1,26,1
2932,21,0.624,1,1,2,3,4,5,4,4,2,45.0373335,1
2933,21,0.624,1,1,2,3,4,3,,,1,80.10467422,1
2934,21,0.624,1,1,0,3,4,9,3,4,4,53.86185442,1
2935,103,0.92,1,1,0,3,3,1,8,4,1,28,0
2936,16,0.91,1,1,0,3,4,12,5,4,5,56,0
2937,14,0.698,1,0,0,4,4,8,6,4,2,166,1
2938,41,0.827,0,1,0,3,4,5,1,4,2,33,1
2939,136,0.897,1,1,0,4,4,25,3,4,1,95,0
2940,21,0.624,1,0,2,4,4,6,,,0,15,1
2941,173,0.878,1,0,0,1,,6,1,4,3,12,0
2942,136,0.897,1,0,2,3,4,5,,,1,16,0
2943,44,0.725,0,1,0,3,4,7,,,0,80,0
2944,21,0.585877391,0,1,0,3,4,25,3,4,1,70.72693296,1
2945,136,0.897,1,1,0,4,4,9,4,4,1,5,0
2946,103,0.92,1,1,0,3,4,25,,,5,109.9101638,1
2947,21,0.659865171,0,0,2,3,,2,,,1,65.13687421,1
2948,103,0.92,1,1,0,3,4,14,4,5,2,60,0
2949,103,0.835235678,0,0,0,4,4,3,,,2,199.9999003,1
2950,78,0.92,1,1,0,3,4,25,,,1,38.70365777,1
2951,21,0.624,1,0,2,3,4,6,8,,5,56,1
2952,103,0.636512164,1,1,0,3,4,4,,,1,136.4987556,1
2953,21,0.624,0,1,0,4,4,9,3,4,1,34.58428192,1
2954,21,0.624,1,1,0,3,4,9,,4,1,48.87762511,1
2955,160,0.92,2,1,0,3,4,12,1,4,1,81,0
2956,21,0.79600859,1,0,2,2,,0,,,0,60.10175133,1
2957,160,0.92,0,1,0,3,4,14,4,4,3,61,0
